id,date,activity,appCat.builtin,appCat.communication,appCat.entertainment,appCat.finance,appCat.game,appCat.office,appCat.other,appCat.social,appCat.travel,appCat.unknown,appCat.utilities,appCat.weather,call,circumplex.arousal,circumplex.valence,mood,screen,sms
AS14.01,2014-03-20,0.08154761904761905,248.979,1609.895,350.856,0.0,0.0,0.0,11.345,807.731,0.0,45.173,21.073999999999998,0.0,1.0,0.0,-0.0,7.0,2275.9440002441406,0.0
AS14.01,2014-03-21,0.13405010398938863,1656.269,5880.334,1007.456,49.544,0.0,172.20600000000002,239.751,4508.5,486.942,0.0,327.581,0.0,6.0,0.0,0.0,6.0,10731.220000028612,0.0
AS14.01,2014-03-22,0.23688021923995814,476.12,4962.918,93.324,21.076,0.0,0.0,98.143,439.632,37.305,0.0,117.62100000000001,0.0,3.0,1.0,0.0,6.0,6142.160999536513,1.0
AS14.01,2014-03-23,0.14274111580506366,779.205,4471.901,94.346,43.403,0.0,0.0,72.82300000000001,900.839,0.0,0.0,30.086,30.386,0.0,0.0,1.0,7.0,6773.832001447675,0.0
AS14.01,2014-03-24,0.07896105611559796,866.325,6716.983,976.9709999999999,34.106,0.0,3.01,66.558,3223.6259999999997,419.805,0.0,10.064,0.0,10.0,1.0,0.0,6.0,12888.617000579834,0.0
AS14.01,2014-03-25,0.09837411239050677,736.373,6845.41,68.206,43.054,0.0,0.0,178.81900000000002,1919.471,0.0,235.223,222.893,0.0,0.0,0.0,0.0,7.0,10395.793998956678,1.0
AS14.01,2014-03-26,0.10130832167007592,1000.507,7765.268,910.479,52.331,0.0,0.0,97.49799999999999,2838.0389999999998,0.0,0.0,33.365,0.0,0.0,-0.0,1.0,7.0,10401.987000465391,0.0
AS14.01,2014-03-27,0.15951064096909748,980.499,5157.7,639.3389999999999,42.219,0.0,182.451,58.532,935.381,47.314,0.0,179.029,0.0,2.0,0.0,1.0,7.0,9360.814999341963,1.0
AS14.01,2014-03-28,0.09569802163712014,899.91,866.833,1005.403,89.166,233.036,0.0,225.951,512.741,1133.009,0.0,301.717,0.0,5.0,-1.0,1.0,6.0,4923.48899960518,0.0
AS14.01,2014-03-29,0.06820281010186964,504.933,2720.012,1627.429,0.0,0.0,0.0,169.594,472.888,52.434999999999995,0.0,600.637,0.0,4.0,0.0,1.0,8.0,5797.759000062941,1.0
AS14.01,2014-03-30,0.049092970521542,414.365,807.66,1535.677,0.0,0.0,0.0,74.003,167.685,0.0,66.477,38.296,0.0,0.0,-0.0,1.0,8.0,2913.596000909806,0.0
AS14.01,2014-03-31,0.07050548088338955,1285.76,5332.637,1758.92,41.254999999999995,51.176,0.0,268.554,1350.655,183.381,29.29,210.305,0.0,6.0,0.0,1.0,7.0,7437.330000400542,0.0
AS14.01,2014-04-01,0.118443242712736,1385.517,6095.526,1030.637,547.826,234.741,92.388,121.19,4233.4619999999995,1614.621,0.0,517.636,0.0,1.0,0.0,0.0,6.0,14327.063002109528,0.0
AS14.01,2014-04-02,0.10191661063822348,2149.347,6919.06,1343.376,247.777,0.0,90.481,541.5409999999999,3428.792,0.0,0.0,341.371,0.0,4.0,0.0,1.0,6.0,15404.342999935148,0.0
AS14.01,2014-04-03,0.04923847270844108,1715.744,13640.236,1293.631,76.234,0.0,0.0,213.90200000000002,3154.241,19.082,0.0,182.77200000000002,0.0,4.0,-1.0,0.0,6.0,14565.971000909803,0.0
AS14.01,2014-04-04,0.12668931120732582,1114.59,4968.323,1545.2269999999999,0.0,0.0,0.0,176.801,2086.197,158.24099999999999,0.0,128.692,0.0,2.0,0.0,0.0,6.0,8033.108999967577,1.0
AS14.01,2014-04-05,0.1190023022034455,616.348,1885.409,76.369,0.0,0.0,0.0,81.133,363.208,187.945,0.0,118.956,0.0,0.0,-0.0,1.0,7.0,3340.4309999942784,0.0
AS14.01,2014-04-06,0.06440779944246815,1069.97,2943.642,187.214,0.0,114.406,0.0,119.12,321.46000000000004,0.0,0.0,46.249,0.0,4.0,-1.0,0.0,6.0,5588.716999769212,0.0
AS14.01,2014-04-07,0.050670621174317886,927.377,6279.728,447.121,46.128,0.0,17.107,170.348,1475.418,60.247,0.0,205.81100000000004,0.0,1.0,-1.0,0.0,6.0,8696.774999618532,0.0
AS14.01,2014-04-08,0.07532705826134849,892.668,6447.276,1457.271,19.131,0.0,0.0,209.514,2655.121,0.0,0.0,36.143,0.0,1.0,-0.0,0.0,7.0,13072.636002063753,0.0
AS14.01,2014-04-09,0.12038411453232876,1031.255,5701.926,940.77,0.0,0.0,0.0,346.654,2826.35,0.0,0.0,219.255,0.0,4.0,-1.0,1.0,7.0,13558.28900098801,0.0
AS14.01,2014-04-10,0.07896310519489107,715.355,3141.771,549.352,0.0,0.0,23.195,107.91900000000001,1173.905,0.0,0.0,377.687,0.0,7.0,-0.0,1.0,7.0,7928.54799938202,0.0
AS14.01,2014-04-11,0.07998620207306052,1171.986,3336.592,1062.142,94.093,0.0,0.0,51.452,596.807,34.234,0.0,214.648,0.0,0.0,-1.0,1.0,7.0,7371.672000169754,0.0
AS14.01,2014-04-12,0.07224906147031816,301.571,2060.366,2186.482,0.0,0.0,0.0,79.033,264.432,5.031,0.0,352.392,0.0,0.0,-1.0,1.0,7.0,3363.762001037598,0.0
AS14.01,2014-04-13,0.014021328954370726,447.415,1096.795,249.392,82.413,0.0,0.0,94.209,34.501999999999995,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,8.0,2005.7509992122655,0.0
AS14.01,2014-04-14,0.08388731446988419,961.581,6009.232,3427.705,89.32300000000001,0.0,0.0,145.096,1248.423,29.104,0.0,820.275,0.0,1.0,-1.0,1.0,7.0,9041.106999158861,1.0
AS14.01,2014-04-15,0.09011215278072526,1596.356,6224.231,944.5219999999999,13.043,0.0,0.0,110.41499999999999,2753.3940000000002,8.363,0.0,279.793,0.0,8.0,0.0,1.0,6.0,8070.927998304366,1.0
AS14.01,2014-04-16,0.11611033612712222,923.613,4562.607,426.734,0.0,0.0,0.0,40.784,1912.852,0.0,0.0,223.587,0.0,0.0,1.0,0.0,7.0,8644.131999015808,1.0
AS14.01,2014-04-17,0.05691785667209682,551.193,4248.44,142.241,0.0,0.0,0.0,53.763,2107.146,0.0,0.0,49.718,0.0,2.0,-0.0,1.0,7.0,7679.916000604631,0.0
AS14.01,2014-04-18,0.09403300669497609,1045.686,4901.847,774.354,119.163,0.0,0.0,47.789,980.3679999999999,63.874,0.0,88.68,0.0,1.0,-1.0,1.0,7.0,6597.826999902724,0.0
AS14.01,2014-04-19,0.09943191172384026,945.268,2728.26,469.274,95.62899999999999,29.084,0.0,31.482,396.672,128.89,0.0,141.81300000000002,0.0,1.0,-0.0,1.0,8.0,5133.912000656129,0.0
AS14.01,2014-04-20,0.07481624304311596,896.619,4591.03,727.492,10.606,0.0,0.0,34.202,1426.883,0.0,0.0,121.035,0.0,2.0,-0.0,1.0,7.0,6633.525000333786,2.0
AS14.01,2014-04-21,0.10204105896824717,913.2620000000001,2004.347,74.88,33.266,0.0,0.0,58.049,428.972,68.278,0.0,210.882,0.0,2.0,-0.0,1.0,8.0,3832.9909992218018,0.0
AS14.01,2014-04-22,0.09192955182229205,1369.471,9842.384,1101.017,38.452999999999996,0.0,0.0,63.16,1422.548,0.0,0.0,422.214,0.0,2.0,0.0,1.0,7.0,12818.416999101639,0.0
AS14.01,2014-04-23,0.04598568913376553,859.559,7077.309,347.427,18.051,0.0,0.0,42.397999999999996,526.598,0.0,0.0,246.944,0.0,1.0,0.0,1.0,8.0,10372.408999443054,0.0
AS14.01,2014-04-24,0.0509029881940343,839.8199999999999,7548.759,1988.765,209.937,0.0,0.0,31.933,2688.536,51.184,0.0,714.195,0.0,1.0,-0.0,1.0,8.0,10648.447999954222,0.0
AS14.01,2014-04-25,0.10906106363682745,815.77,6245.932,650.832,21.070999999999998,0.0,0.0,68.84700000000001,2227.694,63.315999999999995,0.0,347.974,0.0,2.0,-0.0,1.0,7.0,6869.839999437332,1.0
AS14.01,2014-04-26,0.21424877162423497,681.992,1832.316,125.556,27.266999999999996,0.0,0.0,46.205,45.344,470.77299999999997,3.148,315.76300000000003,0.0,3.0,-0.0,1.0,8.0,4916.102999210358,4.0
AS14.01,2014-04-27,0.030478923798963695,877.088,2431.498,745.8870000000001,0.0,0.0,0.0,209.93200000000002,27.47,0.0,0.0,60.338,0.0,0.0,-0.0,1.0,8.0,3302.631000041963,0.0
AS14.01,2014-04-28,0.0196753225383989,769.655,4304.61,684.9689999999999,109.74,0.0,0.0,72.584,1010.022,0.0,0.0,380.193,0.0,2.0,-1.0,1.0,8.0,7648.543999671934,0.0
AS14.01,2014-04-29,0.10275824852950448,742.193,2811.909,1562.533,0.0,333.305,0.0,40.472,411.485,41.982,0.0,409.447,0.0,0.0,-0.0,1.0,7.0,6759.587999105455,0.0
AS14.01,2014-04-30,0.15105145904074724,616.77,3550.618,504.86199999999997,46.214,0.0,0.0,185.783,89.166,272.798,0.0,112.295,0.0,1.0,-0.0,1.0,8.0,5998.920999050139,0.0
AS14.01,2014-05-01,0.03706526814765703,1422.7839999999999,7743.735,470.866,994.16,0.0,28.098,44.43,3872.1980000000003,0.0,0.0,269.56899999999996,0.0,7.0,-0.0,1.0,8.0,10425.808998584747,4.0
AS14.01,2014-05-02,0.07734101929677568,642.982,6283.746,352.88800000000003,623.467,0.0,0.0,32.443,771.266,0.0,0.0,11.083,0.0,0.0,-0.0,1.0,8.0,9727.737000703812,0.0
AS14.01,2014-05-03,0.07174088489517204,602.722,2647.25,2096.52,74.396,0.0,0.0,40.569,205.602,143.631,30.102,125.605,0.0,0.0,-0.0,1.0,8.0,5773.032000541685,1.0
AS14.01,2014-05-04,0.13619180837703837,1094.504,2943.924,928.406,0.0,0.0,0.0,35.525,494.67699999999996,0.0,0.0,0.0,0.0,0.0,-0.0,1.0,8.0,5889.194999456405,0.0
AS14.01,2014-05-05,0.007842595452107337,438.347,826.7869999999999,318.514,0.0,0.0,0.0,0.0,25.104,0.0,0.0,99.764,0.0,0.0,0.0,1.0,7.0,693.645999908447,0.0
AS14.02,2014-03-16,0.041533358616168824,730.787,1205.057,88.392,0.0,0.0,0.0,408.106,181.591,0.0,0.0,0.0,0.0,4.0,0.0,0.0,6.0,3445.9789996147156,1.0
AS14.02,2014-03-17,0.1680684149503257,1229.285,3918.168,912.7570000000001,0.0,0.0,0.0,103.699,102.33099999999999,0.0,0.0,0.0,0.0,4.0,0.0,0.0,7.0,5987.4440014362335,0.0
AS14.02,2014-03-18,0.21948438425543756,961.154,2938.211,88.943,0.0,0.0,0.0,88.72200000000001,212.364,0.0,0.0,0.0,0.0,15.0,1.0,1.0,8.0,4511.594001531601,1.0
AS14.02,2014-03-19,0.31563175685064315,1392.617,2596.7599999999998,196.129,0.0,0.0,0.0,105.536,47.815,567.165,0.0,0.0,0.0,5.0,0.0,0.0,7.0,6247.952000141144,1.0
AS14.02,2014-03-20,0.23902496021034736,1343.48,2153.768,148.18,0.0,0.0,0.0,86.857,131.598,0.0,0.0,0.0,0.0,10.0,-0.0,1.0,7.0,4359.867001295091,1.0
AS14.02,2014-03-21,0.28962792490010747,1667.104,2858.446,459.604,0.0,0.0,0.0,37.944,388.021,442.296,0.0,0.0,0.0,10.0,-1.0,1.0,8.0,7191.7679991722125,1.0
AS14.02,2014-03-22,0.44604368683290135,1617.865,1852.256,662.8779999999999,0.0,0.0,0.0,43.204,408.66700000000003,780.617,0.0,0.0,0.0,25.0,-1.0,-0.0,6.0,6024.054002761841,1.0
AS14.02,2014-03-23,0.26969715703353236,894.077,1839.8990000000001,388.081,0.0,0.0,0.0,61.865,171.9,1263.189,0.0,0.0,0.0,8.0,-1.0,0.0,6.0,4528.527000665666,1.0
AS14.02,2014-03-24,0.15612466250149995,715.549,1669.046,532.013,0.0,0.0,0.0,81.80799999999999,232.211,0.0,0.0,0.0,0.0,5.0,0.0,-0.0,6.0,2766.227999448776,0.0
AS14.02,2014-03-25,0.23051365485645373,1280.218,2018.155,459.58899999999994,0.0,0.0,0.0,50.375,148.447,0.0,0.0,0.0,0.0,7.0,-1.0,1.0,8.0,4637.253999948503,0.0
AS14.02,2014-03-26,0.29395346240584214,1272.098,1746.977,767.156,0.0,0.0,0.0,41.95,1562.023,0.0,0.0,0.0,0.0,5.0,-1.0,0.0,7.0,5103.112000942229,0.0
AS14.02,2014-03-27,0.22884900892215096,806.709,2995.39,490.78099999999995,0.0,0.0,0.0,731.8530000000001,81.366,0.0,0.0,67.163,0.0,3.0,0.0,0.0,7.0,4800.826998710632,0.0
AS14.02,2014-03-28,0.26159832807813954,1052.564,1244.471,707.64,0.0,0.0,0.0,125.66900000000001,701.253,0.0,0.0,0.0,0.0,8.0,-1.0,1.0,7.0,3969.580999135971,2.0
AS14.02,2014-03-29,0.432469355060395,1051.649,1692.534,286.687,0.0,0.0,0.0,52.841,523.854,501.644,0.0,0.0,0.0,4.0,-1.0,0.0,7.0,3440.1939978599553,0.0
AS14.02,2014-03-30,0.24188730879396786,771.897,670.762,1278.527,0.0,0.0,0.0,113.21000000000001,322.901,0.0,0.0,0.0,0.0,10.0,-1.0,1.0,7.0,2991.8169989585867,1.0
AS14.02,2014-03-31,0.15637292366427655,1184.252,2480.495,354.965,0.0,0.0,0.0,81.741,281.299,0.0,0.0,0.0,0.0,14.0,-1.0,0.0,7.0,4773.63799905777,2.0
AS14.02,2014-04-01,0.26196053218905446,1408.356,1322.61,76.976,0.0,0.0,0.0,186.413,190.803,345.20000000000005,0.0,0.0,0.0,2.0,-0.0,1.0,7.0,3297.407997131348,1.0
AS14.02,2014-04-02,0.3191205617996335,1182.479,2941.569,297.38100000000003,0.0,0.0,0.0,128.744,317.901,0.0,0.0,0.0,0.0,2.0,-1.0,-0.0,6.0,6882.892001628875,0.0
AS14.02,2014-04-03,0.32250583990998866,1269.074,3595.421,548.78,0.0,0.0,0.0,56.132,122.42099999999999,318.294,0.0,0.0,0.0,2.0,-0.0,0.0,6.0,5436.748000860216,0.0
AS14.02,2014-04-04,0.22727035660896047,1121.233,2371.316,73.266,0.0,0.0,0.0,148.852,141.32,0.0,0.0,0.0,0.0,5.0,-1.0,0.0,6.0,3652.886000871659,0.0
AS14.02,2014-04-05,0.32191972248052525,1490.211,1914.226,794.484,0.0,0.0,0.0,100.89699999999999,258.611,388.071,0.0,0.0,0.0,9.0,0.0,1.0,7.0,7288.854001045227,1.0
AS14.02,2014-04-06,0.21520952016085249,576.385,1224.3220000000001,618.98,0.0,0.0,0.0,30.011000000000003,391.54200000000003,0.0,0.0,0.0,0.0,6.0,-1.0,-1.0,4.0,2467.753998517989,0.0
AS14.02,2014-04-07,0.13652373439609958,1482.337,2516.05,737.9159999999999,0.0,0.0,0.0,106.148,1268.198,0.0,0.0,0.0,0.0,2.0,0.0,1.0,7.0,5370.299998283385,0.0
AS14.02,2014-04-08,0.26195103762156396,1183.687,2264.745,193.47999999999996,0.0,0.0,0.0,134.434,636.253,0.0,0.0,0.0,0.0,10.0,-0.0,0.0,6.0,4078.8729996681236,1.0
AS14.02,2014-04-09,0.24720984804489024,1244.016,2255.545,627.236,0.0,0.0,0.0,61.397,293.98600000000005,0.0,0.0,0.0,0.0,12.0,-0.0,0.0,7.0,4825.947000741958,1.0
AS14.02,2014-04-10,0.2607506038432931,1302.912,2724.672,695.3240000000001,0.0,0.0,0.0,141.214,566.807,525.1129999999999,0.0,2.045,0.0,1.0,0.0,1.0,7.0,5546.244998693468,1.0
AS14.02,2014-04-11,0.4244814273084369,1256.494,2342.142,700.7239999999999,0.0,0.0,0.0,136.128,319.478,630.929,0.0,0.0,0.0,7.0,-0.0,0.0,6.0,5810.030001163483,1.0
AS14.02,2014-04-12,0.3783017333120427,1273.751,1515.4569999999999,0.0,0.0,0.0,0.0,11.016,157.19199999999998,362.185,0.0,6.986,0.0,6.0,-2.0,-1.0,6.0,3658.1750009059906,1.0
AS14.02,2014-04-13,0.28982011828279997,510.913,855.219,371.51500000000004,0.0,0.0,0.0,79.112,122.965,159.313,0.0,0.0,0.0,1.0,-1.0,0.0,7.0,2174.5139977931985,0.0
AS14.02,2014-04-14,0.18707405017212794,809.425,1821.752,95.772,0.0,0.0,0.0,21.182,56.817,0.0,0.0,84.488,0.0,8.0,1.0,1.0,8.0,2773.0430009365086,7.0
AS14.02,2014-04-15,0.1736288831786874,98.266,445.91700000000003,19.631,0.0,0.0,0.0,0.0,25.386000000000003,0.0,0.0,0.0,0.0,14.0,-0.0,0.0,7.0,701.2870004177095,1.0
AS14.02,2014-04-16,0.3532763532763534,125.12700000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,-0.0,0.0,7.0,109.28399968147278,1.0
AS14.02,2014-04-17,0.4700854700854705,2.007,37.601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,-0.0,6.0,41.23499965667722,7.0
AS14.02,2014-04-18,0.12178447758220234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,6.0,0.0,0.0
AS14.02,2014-04-19,0.5,10.09,72.34100000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,-0.0,6.0,187.3220000267031,0.0
AS14.02,2014-04-20,0.08080644532803109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,-1.0,0.0,5.0,0.0,3.0
AS14.02,2014-04-21,0.12614029630136273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,-0.0,-0.0,6.0,0.0,0.0
AS14.02,2014-04-22,0.075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.887,0.0,0.0,0.0,0.0,15.0,-1.0,-0.0,6.0,13.08000016212468,2.0
AS14.02,2014-04-23,0.142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,6.0,0.0,1.0
AS14.02,2014-04-24,0.0344827586206897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,7.0,0.0,0.0
AS14.02,2014-04-25,0.44255300471131515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,9.0,0.0,0.0
AS14.03,2014-03-21,0.23389222529023967,168.055,823.913,946.0169999999999,0.0,0.0,10.046,220.751,0.0,0.0,0.0,0.0,0.0,5.0,1.0,2.0,9.0,1664.9540009498598,2.0
AS14.03,2014-03-22,0.1913883086450861,315.216,457.044,1669.438,0.0,0.0,0.0,89.216,0.0,168.545,0.0,4.35,0.0,8.0,1.0,1.0,8.0,2642.9690005779275,1.0
AS14.03,2014-03-23,0.1002466983942117,492.576,737.1030000000001,1741.377,36.364,0.0,161.998,251.529,0.0,275.40500000000003,0.0,0.0,44.854,1.0,-0.0,1.0,8.0,5047.764000654221,1.0
AS14.03,2014-03-24,0.090740222421567,92.246,2280.007,2758.949,103.686,0.0,125.325,412.166,0.0,0.0,11.064,5.136,0.0,3.0,-1.0,1.0,8.0,6248.045999526978,0.0
AS14.03,2014-03-25,0.13276828552349199,320.813,1304.252,1351.396,198.67999999999998,0.0,141.076,133.63,0.0,0.0,47.324,28.361,0.0,6.0,-0.0,1.0,8.0,3791.1120002269754,1.0
AS14.03,2014-03-26,0.0911532011403041,118.081,1292.465,1640.994,87.141,0.0,19.842,72.68,0.0,12.84,7.649,0.0,0.0,1.0,0.0,1.0,8.0,3985.9769988059993,0.0
AS14.03,2014-03-27,0.10319575369873081,141.692,930.87,1653.654,0.0,0.0,13.437,60.032,0.0,0.0,0.0,17.490000000000002,0.0,3.0,0.0,0.0,8.0,3275.2840015888205,1.0
AS14.03,2014-03-28,0.10467928797906652,277.526,940.068,1757.793,0.0,0.0,46.206,244.99,0.0,0.0,63.787000000000006,7.045,0.0,3.0,-0.0,2.0,8.0,3250.4419982433324,0.0
AS14.03,2014-03-29,0.16337733775865063,19.31,152.928,2529.215,49.371,0.0,0.0,104.425,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,2.0,9.0,2261.1540007591257,1.0
AS14.03,2014-03-30,0.16465071526667882,12.869,1218.753,2039.783,0.0,0.0,26.284,186.054,0.0,0.0,35.267,0.0,31.955000000000002,1.0,-0.0,1.0,8.0,3568.4439992904668,0.0
AS14.03,2014-03-31,0.08363358459550868,908.783,1530.745,1699.4679999999998,77.491,0.0,0.0,98.098,0.0,0.0,0.0,5.16,0.0,3.0,0.0,1.0,7.0,4667.811000108719,1.0
AS14.03,2014-04-01,0.097414340146311,329.278,710.219,877.147,58.641,0.0,62.489999999999995,203.234,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,8.0,3205.7939994335175,0.0
AS14.03,2014-04-02,0.0786881382869165,168.655,818.048,1314.68,65.43900000000001,0.0,18.698999999999998,98.842,0.0,54.144999999999996,0.0,0.0,0.0,2.0,0.0,1.0,7.0,3364.2400007247934,0.0
AS14.03,2014-04-03,0.08363645439998374,133.803,679.601,1267.701,71.477,0.0,0.0,91.237,0.0,0.0,20.192,29.197000000000003,0.0,1.0,0.0,1.0,8.0,2312.74599981308,0.0
AS14.03,2014-04-04,0.0871065604162596,617.093,346.899,1371.551,47.284,0.0,6.163,275.61400000000003,0.0,0.0,315.509,0.0,0.0,0.0,0.0,1.0,8.0,3231.4439988136282,3.0
AS14.03,2014-04-05,0.11442793762963631,263.052,1105.977,1270.8529999999998,0.0,0.0,106.48599999999999,60.862,0.0,19.695999999999998,0.0,0.0,0.0,6.0,1.0,1.0,8.0,2818.0799989700313,0.0
AS14.03,2014-04-06,0.07677201548523706,11.062999999999999,728.1179999999999,2670.588,0.0,0.0,0.0,57.429,0.0,0.0,23.094,0.0,0.0,0.0,0.0,1.0,7.0,3495.672998666765,0.0
AS14.03,2014-04-07,0.14406393678902962,330.361,1784.5529999999999,1737.906,87.438,0.0,124.68100000000001,71.304,0.0,0.0,82.764,0.0,0.0,2.0,0.0,1.0,7.0,5035.644999742507,0.0
AS14.03,2014-04-08,0.1038308889653645,376.932,680.721,1307.619,27.089,0.0,0.0,70.913,0.0,0.0,11.128,0.0,0.0,2.0,0.0,1.0,7.0,2463.1450002193455,1.0
AS14.03,2014-04-09,0.0921222333052219,23.843000000000004,761.547,984.36,31.735,0.0,16.27,73.887,0.0,0.0,50.254,0.0,0.0,0.0,1.0,1.0,8.0,1772.4609994888299,0.0
AS14.03,2014-04-10,0.1080663991151945,103.68900000000001,1776.893,1330.3999999999999,0.0,0.0,5.217,95.092,13.22,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,4766.028001308442,2.0
AS14.03,2014-04-11,0.12018808327176551,102.15899999999999,1696.012,2111.454,17.149,0.0,9.16,354.092,0.0,0.0,28.343,4.513,0.0,0.0,0.0,1.0,8.0,3965.085999250411,0.0
AS14.03,2014-04-12,0.12703734227128452,104.472,229.648,1594.374,0.0,0.0,0.0,69.247,0.0,0.0,21.096,9.33,0.0,6.0,0.0,1.0,8.0,2492.7049992084503,0.0
AS14.03,2014-04-13,0.07813754216620179,125.29599999999999,1928.918,3217.927,0.0,0.0,643.7529999999999,442.522,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.0,5895.609998703001,1.0
